Date,Lower Hutt,Petone,Wainuiomata,Upper Hutt,Porirua,Wellington High (Moa),Wellington High (Western),Wellington Low Level,North Wellington (Moa),North Wellington (Porirua)
2019-08-02,210.3119536,194.6547185,171.1348132,189.6692479,156.6676527,220.4423732,219.4858761,226.6119371,186.4446342,184.737041
2019-08-03,235.1226351,206.0918611,188.1451586,194.4568519,186.3095845,217.349796,216.4095631,244.9440942,204.4274548,202.5608708
2019-08-04,228.1979158,186.9497531,133.9421059,199.9432033,187.1452258,214.6749075,213.7490563,239.3676299,199.0856472,197.2733971
2019-08-05,222.9605887,244.6503851,262.2745059,180.320084,182.7026837,229.2251061,228.2395036,251.8665571,191.9502907,190.208352
2019-08-06,213.9906824,202.3320074,193.4216255,193.1681085,165.344299,259.9528529,258.8385328,243.2852668,192.648431,190.905535
2019-08-07,215.2592254,212.6937077,184.8089511,198.447354,176.0675147,287.5672325,286.3383043,240.873226,180.5029368,178.8749601
2019-08-08,212.9938578,199.5396477,180.2763434,180.1710788,182.8950705,281.5251301,280.3257083,244.0228724,186.1526679,184.4789315
2019-08-09,208.8503216,192.9126268,168.0817852,160.745605,160.3374659,219.4883718,218.5561271,226.47191,172.7388917,171.1905824
2019-08-10,198.537121,181.0480808,177.3654997,172.1725096,161.2572371,184.0755112,183.2960869,236.4988883,184.2936739,182.6469389
2019-08-11,206.1583677,205.8299658,169.3955475,180.6541237,187.4579588,212.9998116,212.100702,234.4892185,198.2200557,196.4544143
2019-08-12,202.3511199,205.3115095,138.0175813,163.7283382,174.6668447,220.9780428,220.048148,233.035161,181.4586247,179.8473484
2019-08-13,218.8330102,213.438328,236.532026,167.8093987,162.7738304,279.5870471,278.4141798,247.7005759,188.3886473,186.7210913
2019-08-14,213.0563889,193.8948002,175.3422178,171.4924539,174.1189084,260.4679298,259.3786761,241.4954292,178.819003,177.2411429
2019-08-15,214.1857013,226.264245,167.9113463,176.8664132,172.9820843,267.5100623,266.3948601,239.3224566,193.4060523,191.7048741
2019-08-16,197.3717541,193.7508073,161.0920043,159.8358893,167.139113,186.9210785,186.1442838,231.2403463,174.2872586,172.7591083
2019-08-17,204.5298324,199.2301177,94.13635103,154.8301101,175.2195532,177.4964636,176.761158,227.9377067,186.7565288,185.1242566
2019-08-18,220.2234017,233.4577121,296.1929827,196.2455233,197.5531671,219.5382478,218.6316508,243.2602893,213.3391929,211.4805346
2019-08-19,236.9663554,225.9657928,191.4628113,180.87924,189.0671526,220.936485,220.027005,248.1547719,196.711631,195.0033208
2019-08-20,211.1169119,244.7310333,168.6054117,167.089623,186.9460415,241.6001255,240.6087456,240.983017,181.9202991,180.345514
2019-08-21,209.106675,226.5319899,170.784024,145.7609906,149.3590961,263.0104009,261.9346078,246.1679723,168.307148,166.8548967
2019-08-22,228.5591504,205.0468175,158.1603641,170.5889374,164.2034666,234.9109717,233.9531877,235.8594105,185.2453004,183.6520609
2019-08-23,230.7343728,197.1046976,152.5979655,160.2380796,184.025324,235.3566895,234.4001677,233.6126937,179.4091378,177.8710942
2019-08-24,222.5874394,222.0631073,196.6287452,175.5505617,176.7281693,201.6399105,200.8230565,224.8586239,200.2886054,198.5771479
2019-08-25,230.1598919,219.677395,222.9940432,205.6115535,201.3749406,218.8345487,217.9509015,251.6607045,223.2062623,221.3051949
2019-08-26,204.5746276,228.6577609,169.8504463,159.4933867,166.3915386,240.620831,239.6523596,240.1427828,177.2082147,175.7038547
2019-08-27,224.4588461,207.8035849,170.3314507,169.779526,171.393353,266.1183514,265.050737,239.9231909,179.595828,178.0762033
2019-08-28,241.5036291,196.1542799,116.5543755,177.953851,174.2950095,275.6472158,274.5449796,238.528121,202.8351676,201.1245576
2019-08-29,220.6611953,262.1764862,226.3105754,169.0034866,185.518548,273.492861,272.4028174,221.9257036,184.0127625,182.4660175
2019-08-30,219.6690791,200.7430565,165.1215023,172.2115507,166.4043798,230.3240255,229.4090503,228.767447,184.3211649,182.776962
2019-08-31,214.780759,226.0172065,194.7932133,193.3964411,188.4349062,201.8656908,201.0664087,235.9560171,209.7957949,208.0440145
2019-09-01,233.3761856,240.8770196,202.1602692,194.7979232,193.8394975,238.0792168,237.1396624,241.7181897,205.0193602,203.3131726
2019-09-02,227.8421168,238.8956318,184.5734407,174.3085919,176.8497601,258.606435,257.5892549,252.8786947,190.2934366,188.7150986
2019-09-03,213.2889637,198.5429122,163.6786303,179.4632502,181.8794017,260.2722681,259.2519402,245.8872397,194.0318086,192.4278665
2019-09-04,230.938922,231.8237596,150.620254,163.940727,162.9768449,256.7163319,255.7133019,233.0792259,171.8632526,170.4473496
2019-09-05,207.3756326,218.1613589,131.7281311,149.8698616,139.4447483,256.8784246,255.8781212,236.7280781,182.2714715,180.7748944
2019-09-06,210.6699089,203.6154905,146.35267,152.7216245,163.1487136,219.6737126,218.8211603,215.7265582,172.000628,170.5931698
2019-09-07,227.9106422,214.2212732,127.4366961,184.6975396,190.3535065,189.2983496,188.5661596,241.8604685,231.4455256,229.55808
2019-09-08,222.6591137,235.0266643,234.2999542,192.0091282,180.3055632,229.8627879,228.9767044,236.4430706,237.0589243,235.1322993
2019-09-09,215.5740854,234.8865752,207.9038091,171.6001003,191.0069246,273.109884,272.0606617,245.3867552,202.8774563,201.234277
2019-09-10,222.1881454,253.1148133,159.2916831,175.0354925,186.7232591,268.0205179,266.9943529,251.2814615,191.7164145,190.1689675
2019-09-11,227.4628933,215.8889168,155.4255915,163.3253426,172.9702713,267.412658,266.3923173,249.0473671,186.0967096,184.5998003
2019-09-12,224.8718147,218.5546074,178.4061291,182.513398,184.913474,262.5723836,261.5739451,255.3726029,192.9743204,191.4274586
2019-09-13,199.5628944,225.838253,149.7970372,150.6211013,154.2319753,213.020654,212.2134229,229.7422002,175.5756576,174.1731462
2019-09-14,200.2877363,209.9394289,165.3826127,156.7243872,174.8585828,182.8555496,182.1650187,229.899986,191.4526102,189.9285981
2019-09-15,205.2012511,213.0266414,193.847648,191.251915,189.0054938,213.6497829,212.8457551,243.9125945,206.3860083,204.7488631
2019-09-16,223.185769,238.7593279,155.9569201,177.4732605,162.6439384,287.9986292,286.9185702,243.6262195,194.330267,192.794158
2019-09-17,217.4173464,221.9585933,161.8363292,164.5504709,167.2946355,279.747312,278.7018551,236.8370159,184.7472807,183.2920594
2019-09-18,231.9445723,225.0638956,154.9384588,176.915225,189.0460627,258.5574236,257.5945369,253.9725668,192.8638805,191.3500891
2019-09-19,220.7886347,256.4865994,152.5714532,182.962436,166.412071,282.7018085,281.6527025,257.767299,179.6652686,178.2600688
2019-09-20,199.4409474,270.3206485,140.5645741,163.2566106,176.1664402,248.2990152,247.3808243,229.3226005,172.7287963,171.3826503
2019-09-21,241.3104291,239.0793211,183.3006002,196.0021147,197.1830302,234.3517823,233.488231,245.3185487,215.594211,213.9199906
2019-09-22,233.5354258,253.2022597,207.3773516,198.7238004,194.0029485,207.4426056,206.6809225,243.7843501,203.3260124,201.7527139
2019-09-23,210.1437676,237.4427605,142.5125873,172.5856814,162.31607,282.6932081,281.6589172,233.0027626,174.3696328,173.0252398
2019-09-24,188.8935422,243.3590425,68.51267132,133.5110473,159.7766128,253.747241,252.8221719,243.1088577,170.6075467,169.2969009
2019-09-25,218.2627889,189.1957557,202.3887441,182.2827446,174.9686333,275.9011347,274.8989073,237.1001709,182.2413284,180.8463734
2019-09-26,230.2992461,288.6533901,158.2618751,174.0401166,199.257353,289.861092,288.8119431,247.401721,196.4483954,194.9501519
2019-09-27,214.1702481,251.1464508,148.3642068,151.5675983,168.1177781,252.113296,251.2040703,228.5610662,170.7329353,169.4355583
2019-09-28,209.4766762,227.8357754,167.9179721,169.3723023,179.1335442,195.498488,194.7959943,230.436865,196.0879328,194.6033342
2019-09-29,184.9436409,225.8200205,149.3215194,154.0606025,165.8384472,207.8329407,207.0888415,231.7312821,184.1353376,182.7463482
2019-09-30,217.6554414,237.3234618,182.5854425,176.6575416,170.5052888,266.8150902,265.863306,234.1555457,165.7496575,164.5039607
2019-10-01,200.401043,242.6199194,149.3434331,161.8580487,174.693456,256.3123875,255.4014185,235.638889,184.5564391,183.1745252
2019-10-02,196.9445846,243.500897,95.33775182,164.8064167,163.1336648,268.7371275,267.7855116,231.3030735,180.921574,179.5719015
2019-10-03,200.117121,285.9042172,173.2707739,158.9523228,164.7624835,265.1791995,264.2436481,237.1658714,173.6876376,172.3967532
2019-10-04,197.6532655,236.9800914,186.6871742,150.2935002,161.3732056,236.8930645,236.0604024,240.1572748,166.5949134,165.3613694
2019-10-05,196.6891293,198.7891908,152.847514,159.2647941,151.1751113,186.7000893,186.0462918,231.8062027,175.8060262,174.5091599
2019-10-06,232.1023699,242.9788801,212.7715388,196.1992153,185.25441,229.7829134,228.9812486,259.9441728,203.3668783,201.8723498
2019-10-07,215.0552521,267.7616637,160.9077631,171.4425671,179.3373195,257.728106,256.8323142,238.7862419,193.1932697,191.7788691
2019-10-08,204.9707,248.2639425,134.970438,159.7026762,157.3311262,270.8693518,269.9314241,238.3415974,165.1309555,163.9265871
2019-10-09,201.6136578,221.6069557,136.4493641,160.0841097,163.5270223,257.5931841,256.7045932,235.3000843,163.7636734,162.5738222
2019-10-10,203.5117414,222.8748473,140.4536366,163.329629,177.0714886,270.2665816,269.3378042,230.4509583,172.796875,171.5461868
2019-10-11,197.523218,236.4520291,114.3042532,156.062297,147.6377264,258.7986418,257.9126556,232.8123756,167.563947,166.3557839
2019-10-12,224.2423105,252.8129115,176.071706,191.3085113,196.1922116,212.0159637,211.2929062,245.6862357,194.1440362,192.749613
2019-10-13,234.4741064,208.6811231,195.7591611,211.0577334,203.8773985,226.4159263,225.6467175,249.2112391,216.953765,215.4015318
2019-10-14,191.3052993,237.157578,152.2176924,140.1624015,157.6491818,184.4907571,183.8663922,243.71505,190.5772639,189.2190326
2019-10-15,195.575664,296.3617879,151.4007433,196.6416406,162.90056,348.9250973,347.7488022,240.7801163,157.075069,155.9599625
2019-10-16,213.740229,196.5494315,176.3591362,158.0839184,166.8597927,241.5098809,240.6988587,242.4454358,171.7663497,170.551711
2019-10-17,235.3488894,179.8980161,168.5595975,177.6721678,186.8806296,273.5133534,272.5984325,249.8162787,185.0282631,183.7249745
2019-10-18,197.0334895,239.2383746,122.7037601,142.1584155,142.726846,235.6063434,234.8213019,207.3647539,145.5244378,144.5034388
2019-10-19,190.975831,245.5134955,157.8084486,170.5435856,160.4314173,195.2152754,194.5673672,243.9450698,188.3173344,187.0013223
2019-10-20,224.9824495,263.9440064,194.6746945,195.2686562,191.0428549,236.8157811,236.0328968,234.9881128,203.1584897,201.7443961
2019-10-21,188.6451341,266.7240743,150.5952674,139.2781314,144.5666981,250.6378336,249.8125291,237.5278357,182.427353,181.1626168
2019-10-22,231.9951966,122.7268065,130.681504,191.2516183,192.870723,326.6657752,325.5943916,239.3954847,188.7057643,187.4027319
2019-10-23,198.7836446,238.5803549,177.3183659,159.5946466,159.8212468,310.4708817,309.4566686,235.1608486,164.5395549,163.4079533
2019-10-24,199.339074,255.2235697,207.5840336,179.1091793,154.9693285,300.3173743,299.3402521,239.9377706,171.2547759,170.0817375
2019-10-25,221.677771,301.7642134,170.563224,172.905905,174.4092459,235.2246168,234.4623547,233.0883366,181.0915743,179.8561755
2019-10-26,216.3178481,262.2459251,175.2667017,189.4497657,190.1045346,206.1507286,205.485375,223.9217482,188.7710939,187.4885366
2019-10-27,192.9725105,209.4535703,176.4939614,167.5861013,155.7517715,169.3226702,168.7783909,214.2582948,161.3162201,160.2246676
2019-10-28,227.2670554,143.0072472,247.78437,207.2566021,211.4954074,225.102907,224.3822647,243.3433237,213.9537308,212.5119321
2019-10-29,222.5537725,368.9444274,178.0926942,190.2919486,197.1307056,307.5109953,306.5305484,243.9530382,180.599333,179.3873069
2019-10-30,226.8565399,201.8246785,159.7567474,182.2207536,173.5391566,313.6819232,312.6858977,246.9315097,184.1733597,182.9424495
2019-10-31,220.4450014,268.8071793,176.9296616,176.8826777,172.3921995,314.6700615,313.6750076,262.2992473,186.7321545,185.4893147
2019-11-01,239.2684189,236.3972216,149.2626453,181.3569175,177.7945833,245.6790741,244.9053926,247.4191658,173.2572394,172.1088833
2019-11-02,246.660706,306.2212263,205.6238395,209.2532245,199.1459791,241.0620363,240.3060423,262.0332013,206.0770248,204.7168445
2019-11-03,263.0025583,251.2721502,240.3375557,245.9970328,212.2497486,238.3000547,237.5558341,273.7564269,222.9929315,221.5272749
2019-11-04,256.2924629,332.1561847,184.5592798,203.295372,187.165539,351.3812759,350.2884862,257.6254479,183.3650299,182.1649108
2019-11-05,210.1964472,176.1313561,102.0445193,184.9865351,177.3419043,324.1475201,323.1436592,248.2662796,184.0804678,182.8807623
2019-11-06,227.4316339,312.7494954,175.8011932,153.3412727,177.7558422,317.8603986,316.8801586,244.2890007,170.6634215,169.5558831
2019-11-07,232.0982765,249.0923616,163.7180904,214.6763882,184.2040071,340.8445229,339.7978529,261.3977452,196.6437102,195.3730128
2019-11-08,205.2353011,218.1542624,130.8310006,150.6138436,137.3557797,242.578816,241.8370687,220.5251582,152.3963101,151.4157541
2019-11-09,204.7191563,212.7812949,159.98606,179.2301705,169.0707204,196.3003847,195.7027084,220.8325669,186.3320557,185.1383052
2019-11-10,190.8883627,217.1980876,157.6720866,177.2421906,159.2118135,219.6545572,218.988642,228.6609388,184.4344029,183.2579134
2019-11-11,212.1436135,199.4286004,156.7383572,160.9221601,166.9375184,279.8212422,278.9765757,239.7102829,179.2208212,178.0825476
2019-11-12,225.8014193,262.1675342,165.9432546,159.3487312,183.6940865,311.7562576,310.819262,247.2981564,188.7022187,187.5089472
2019-11-13,218.6824741,243.3555493,105.1980913,182.6726268,180.0032744,334.257331,333.2570709,245.9056479,173.1597226,172.0695254
2019-11-14,212.5738406,264.4874286,206.0282791,186.8779459,162.7085592,299.5595565,298.6670392,244.6378309,166.1755622,165.1339333
2019-11-15,213.3372774,235.841222,148.5032837,168.7792418,180.288821,238.9878737,238.2789452,237.9687904,176.7608273,175.6577364
2019-11-16,200.2485527,206.7567539,160.5804547,171.5387141,178.6301009,194.3606262,193.7866159,228.7133694,178.8836356,177.7722445
2019-11-17,216.2475164,240.6263349,178.0563132,184.670838,191.9378452,220.5632666,219.9147502,242.1338245,196.9503139,195.7321222
2019-11-18,216.5854729,237.8527538,166.2939407,175.5743511,165.9616163,304.4249981,303.5338786,238.3167325,183.3193476,182.1905362
2019-11-19,220.915107,216.8239235,113.711349,175.0965014,189.5849709,342.4849418,341.4868823,256.1187424,169.73119,168.6907421
2019-11-20,212.0692452,265.5175105,239.0775324,128.5341769,204.0852595,347.9471854,346.9377491,280.8350469,180.2107191,179.1110141
2019-11-21,223.073509,310.3725493,169.6756847,164.1823451,174.4209704,256.6329663,255.8917928,250.9930024,180.0973377,179.0033032
2019-11-22,229.5536924,232.6374807,155.1354792,209.7714811,203.6347566,321.4393626,320.5152186,243.0027285,189.011087,187.8681288
2019-11-23,261.1256644,248.5134366,212.7992943,222.250179,217.6986375,220.3247911,219.6942286,257.8992992,209.373103,208.1128016
2019-11-24,239.7539383,247.1395807,216.9436682,268.3067794,213.1313177,243.2074223,242.5145443,252.0538301,192.4554336,191.3022852
2019-11-25,264.5300642,293.8562855,199.7187892,202.3579802,211.4211786,339.7120799,338.748701,276.9870747,225.5604145,224.2151418
2019-11-26,244.7193301,275.0761561,182.440911,209.3797779,218.6328971,343.3381906,342.3690087,270.9154877,187.0522377,185.9418014
2019-11-27,194.1277587,258.315714,187.0973179,211.2022633,181.9459378,311.6861086,310.8103419,236.1209597,196.4521916,195.2913801
2019-11-28,297.5795046,267.8585748,152.5505644,218.1084392,210.4286676,329.9691029,329.0462706,302.6897008,202.9922432,201.7983952
2019-11-29,263.3954978,265.089662,208.1504711,201.5324054,206.7387694,314.2238916,313.3491943,262.5213257,191.8360153,190.713079
2019-11-30,284.6139164,258.7233913,233.3737745,251.0653515,244.7950004,291.3660833,290.5588163,278.8417841,235.1385592,233.7686407
2019-12-01,164.841142,212.8291109,194.4142969,218.9509135,202.0690631,235.5318335,234.8823355,264.1924685,200.9095313,199.7445801
2019-12-02,262.9463879,260.08113,122.5518773,188.4713378,157.5948483,304.8232432,303.9866454,247.0209485,174.3168469,173.3109043
2019-12-03,219.5959548,213.8384445,176.5968933,170.1810393,168.7834094,323.6579817,322.7739139,240.1097862,162.9380351,162.0022562
2019-12-04,237.3700903,241.1025618,155.4685359,183.4984099,167.0934977,327.9767192,327.0851335,252.7588478,181.6418887,180.6037059
2019-12-05,245.3517159,227.5596974,143.8321707,203.9175454,196.0844332,330.2777849,329.3842526,256.3669141,194.4350477,193.329113
2019-12-06,236.7825645,277.9900982,183.7411798,186.8487808,187.1419104,312.204005,311.3634422,264.27548,174.2346938,173.2484674
2019-12-07,202.2736613,197.6315636,146.2197633,213.4808922,172.2053007,235.6648328,235.0334145,226.4131835,184.4107182,183.3719824
2019-12-08,208.1777011,213.4264021,148.6845423,190.9913127,173.8729707,206.0110271,205.4617478,233.3399547,184.1206066,183.0885867
2019-12-09,246.6421798,247.8052273,185.4247803,197.6017617,187.551767,316.6557689,315.8156122,254.9048067,190.6926459,189.6290516
2019-12-10,242.8226828,276.3763102,197.9928361,202.4507186,202.2081681,342.1482562,341.2449253,261.7820837,197.5884256,196.4918224
2019-12-11,259.7147598,246.8065945,216.5862315,217.7074,229.1104472,327.5977169,326.7370749,261.8787636,203.5213081,202.3973936
2019-12-12,243.9483071,325.1310921,177.4962507,222.3558345,204.1803743,315.3409068,314.516578,269.9057966,200.5676307,199.4655612
2019-12-13,235.0776942,225.9715213,211.5779608,189.033249,186.3235279,331.2177398,330.3562275,267.3972632,178.7955997,177.8180947
2019-12-14,312.9651809,240.8423658,178.2671363,215.1880984,222.1528549,274.6680121,273.9571705,267.7271265,201.8942533,200.7960335
2019-12-15,260.6955828,248.4196962,201.1311956,235.6045557,219.2134028,226.2910753,225.7083846,254.9289446,226.4694701,225.2438181
2019-12-16,222.231044,260.9841936,193.3780403,177.5650526,156.9167281,316.1967714,315.3867007,231.397152,175.6770971,174.7311785
2019-12-17,200.5625516,169.7153081,113.6645925,171.4673017,167.7665998,279.947761,279.2342082,229.7859871,161.3212016,160.45703
2019-12-18,195.1806836,235.0018505,187.4541273,175.892949,180.4821583,296.8449371,296.0921865,236.3146882,174.6268501,173.6962176
2019-12-19,216.4311559,252.3797915,176.7860247,185.5194504,173.3842583,314.7373041,313.9432856,238.553174,172.8134608,171.8972573
2019-12-20,221.7087908,214.7033765,158.0022414,161.6445198,170.3188502,295.8064064,295.064004,225.1320338,163.6728181,162.809588
2019-12-21,238.8171492,217.6640238,205.9039711,222.9562603,205.3192929,212.5936763,212.0628899,227.9249314,205.071611,203.995692
2019-12-22,244.5189129,222.6707093,211.6943907,250.1431697,219.4024828,206.3814284,205.8688432,224.3290842,210.4238263,209.325627
2019-12-23,199.5633529,213.3349116,160.6887214,191.5147431,184.4825859,234.4488628,233.8696241,216.3977914,167.7253875,166.8546538
2019-12-24,226.2731761,208.5940506,195.0831985,207.7392286,199.2148611,198.1713514,197.6843252,220.3206332,177.3592358,176.4433767
2019-12-25,194.6453272,157.8228177,179.0852776,191.6049861,180.9674901,128.2657082,127.9521546,177.5493105,171.9491231,171.0659396
2019-12-26,227.0152441,194.9021633,213.2538088,227.6780163,207.9505302,157.2267687,156.8444678,216.9725926,187.2615096,186.304837
2019-12-27,219.8912093,215.1554233,186.9598619,204.2906797,196.5243778,233.4711768,232.9065296,210.3032257,187.2743503,186.322772
2019-12-28,230.2487052,222.9216983,212.6157123,233.6499443,204.2950118,207.0823443,206.5842178,216.0118818,184.6321365,183.6990704
2019-12-29,227.546102,227.9423611,206.9759408,254.9337981,197.1502823,179.3076672,178.8786889,229.3943687,200.2015464,199.195313
2019-12-30,219.3382505,196.033337,196.9742773,244.8190859,190.4707347,225.2540993,224.7181346,216.4514609,174.1701199,173.2995206
2019-12-31,243.8449358,230.2567701,219.6297025,234.5063015,235.4570486,174.416021,174.003293,228.8936487,204.5954986,203.5784514
2020-01-01,201.0023107,189.1078899,178.5736087,246.7735181,175.6831152,140.6780242,140.3469657,191.543012,168.5462522,167.713048
2020-01-02,216.3821389,184.4175881,191.5100048,236.7550036,171.4482631,172.7424199,172.3381557,199.145423,171.7942573,170.9497275
2020-01-03,234.9386282,222.4761905,213.3825927,243.3723493,209.2436532,243.0744136,242.5087219,216.5246256,191.6832323,190.7462075
2020-01-04,238.662799,218.0907743,208.3756333,259.3983559,222.8863887,197.1164309,196.6602635,219.9901706,193.7048127,192.7632387
2020-01-05,203.7526081,209.4714052,193.6373189,227.003684,158.3719616,182.0654588,181.6464955,216.8131958,195.3182004,194.374161
2020-01-06,258.7847019,259.5779907,225.0185948,248.4077035,218.9084785,340.132926,339.3546561,249.0157774,204.0653734,203.0846733
2020-01-07,255.8902731,259.0795779,200.2905819,245.5797154,234.8569337,316.609314,315.8889957,257.5313145,193.2720648,192.3485551
2020-01-08,259.4977591,224.7477229,194.2784994,224.5467026,202.790586,322.551441,321.8218075,255.4423269,209.2193742,208.2254219
2020-01-09,264.0814413,282.4341596,219.6858956,248.6217156,229.0230246,287.4024664,286.7560879,254.5361478,200.8717515,199.9229846
2020-01-10,257.8770362,242.3320069,205.1775356,243.5137732,230.3642846,351.0738319,350.2888294,250.1440521,210.2703767,209.2830039
2020-01-11,258.7988684,252.3549531,194.0846748,262.578989,198.6032446,245.6920006,245.1458341,243.6351812,200.0551395,199.1212391
2020-01-12,251.0673441,229.1960111,212.595539,273.2322425,218.7362241,230.6617036,230.1519549,248.9122299,217.3706156,216.3618632
2020-01-13,209.4962937,219.3907364,158.1309551,190.6972559,149.445185,300.6698922,300.0093476,221.3213026,177.0472992,176.2305458
2020-01-14,243.5101526,271.8776853,165.3625985,211.1782411,212.0676672,324.3526423,323.6442954,244.0169427,198.3530952,197.4435102
2020-01-15,258.5216877,246.2628153,220.208883,225.8013327,205.9521092,304.4598033,303.7988671,263.7394727,209.9607997,209.0037603
2020-01-16,246.0624802,265.1905326,188.0012611,211.8572635,199.0349314,323.1819997,322.4846315,260.9164804,197.343231,196.4491321
2020-01-17,251.1730976,251.5631794,182.9496297,210.1333978,214.9663184,312.4978739,311.8276318,250.2005936,196.6859215,195.8002094
2020-01-18,258.3322154,241.3334584,211.2569693,236.2068829,227.4499055,238.6354743,238.1267608,246.4114858,220.0965263,219.111444
2020-01-19,246.0040137,239.2278861,202.935746,237.1021257,211.7922164,153.4337081,153.1086233,222.351847,195.6776825,194.8072713
2020-01-20,264.6646374,171.700427,239.5276031,251.3237709,228.2042678,197.9583256,197.5414842,261.9005402,244.6244631,243.5430526
2020-01-21,310.7103093,359.2501037,225.2414799,277.5690237,263.8800875,338.9156282,338.206388,273.4902796,228.9655633,227.9596702
2020-01-22,244.5427374,284.0504634,226.024043,244.386943,232.8281108,379.434478,378.6453883,254.6952643,190.8458004,190.0126211
2020-01-23,249.2763671,232.8575053,173.613465,232.3639493,197.0003524,338.010056,337.3115177,235.3049474,192.092763,191.2594193
2020-01-24,266.6573814,279.5595981,223.1239115,249.0247739,216.9484153,324.4574271,323.7911237,270.7333339,175.0524266,174.2978187
2020-01-25,279.3709408,260.9006992,227.1858458,274.9051671,217.4671325,239.1603996,238.6723769,260.9070042,223.3135565,222.3570432
2020-01-26,316.5651173,267.0215811,262.5631251,302.1949851,247.5090915,250.3203125,249.8127781,278.3067323,241.5826284,240.5545016
2020-01-27,245.7120495,269.7341293,174.052564,221.5658348,192.3284117,315.1967636,314.5617953,281.4220576,184.9977913,184.2155609
2020-01-28,294.2727728,268.4928716,253.5071911,260.4999975,214.4870745,322.0823619,321.4377177,301.0675963,199.1781097,198.3413921
2020-01-29,268.1880091,284.5494238,184.5309076,248.1632077,225.6715316,332.9414689,332.2794269,281.8455326,182.5375932,181.7757941
2020-01-30,232.0495023,283.2116528,199.7541411,237.6344617,219.2907022,336.2271091,335.562913,284.2043063,204.494743,203.6469251
2020-01-31,292.5927848,145.9474402,170.4275157,220.6259277,202.8231912,304.2490186,303.6519559,271.7351007,189.3010481,188.521421
2020-02-01,272.9143293,360.4056713,230.7926425,279.8343979,235.6001069,315.4744474,314.8594644,266.5207486,224.7808799,223.8613038
2020-02-02,266.4668001,310.6611235,198.862625,249.1998674,233.0940194,220.3159519,219.8893393,285.0234197,219.0446748,218.1545802
2020-02-03,303.5314798,291.9960643,187.5785759,277.7026256,222.0489598,354.8071981,354.1247819,266.6264926,224.383996,223.4783658
2020-02-04,248.1488833,294.8304696,196.6446559,230.2504384,227.3504625,335.2852233,334.6447209,289.372296,187.4824811,186.7309353
2020-02-05,254.4199555,270.7239867,168.6942838,221.0050388,223.3449487,281.2630976,280.7294576,249.0390825,200.2621446,199.4648675
2020-02-06,306.8248543,271.4535291,235.343899,277.1924181,237.7079782,248.0479844,247.5805935,287.2829849,241.5457141,240.5907104
2020-02-07,258.4356423,318.3092428,217.2703128,258.6927553,247.2523994,348.0251705,347.3739268,260.9409379,209.0301499,208.2094408
2020-02-08,268.919952,279.3089616,164.5238334,260.4499955,217.608998,269.4180629,268.9174213,255.6567714,216.6979434,215.8530756
2020-02-09,281.5773026,216.7472122,223.8448663,287.3867708,240.8499584,275.222799,274.7149545,291.5907501,260.7453307,259.7358851
2020-02-10,342.0986699,275.6509461,271.7912416,274.1082803,231.7058995,337.1811575,336.563377,249.3148348,220.5360463,219.6883176
2020-02-11,275.7013921,387.0727294,225.1986476,284.2147001,246.932453,361.6009994,360.9431852,296.0004801,240.6695286,239.7510111
2020-02-12,313.092283,369.162132,237.2193845,288.2512013,242.9766699,380.7813342,380.0935855,311.790303,242.7185662,241.7988873
2020-02-13,290.6831685,286.2591809,191.0556314,265.963542,236.5016354,381.8970786,381.2122868,278.5534027,216.7701298,215.9547178
2020-02-14,275.2355686,296.2636961,217.2886811,249.2538042,233.1816834,349.2910839,348.6693063,281.6777343,212.2759558,211.4832718
2020-02-15,291.8149486,298.0940698,232.4477336,275.1720399,241.9184697,293.5513877,293.0326548,275.0761811,240.4441666,239.5528911
2020-02-16,278.5156055,247.8782421,249.9938008,280.6118238,236.2741423,239.9881798,239.5672224,299.3681297,243.1594054,242.2647334
2020-02-17,247.4322957,294.0894882,154.2534967,229.8060904,210.6342807,367.5896331,366.9496384,274.9632672,179.4579349,178.8025649
2020-02-18,217.8908698,270.1939864,178.2909103,192.9688493,166.9663269,329.0553605,328.4867397,227.9901873,189.4393445,188.7527172
2020-02-19,235.9405591,267.1202145,190.5914256,231.0483935,178.2635332,332.4140483,331.8439507,222.9477588,174.9230928,174.2938757
2020-02-20,251.3866924,292.9550493,186.3188941,219.1024736,197.2342434,317.8777502,317.3367204,291.5669812,215.3393014,214.5706063
2020-02-21,225.4997279,271.6362618,150.8273872,188.0473354,180.8526669,326.5834228,326.0318269,251.6091439,165.0961671,164.51135
2020-02-22,252.8855313,241.5287939,207.3912181,224.6614931,196.4906761,262.4010256,261.9612486,245.0289105,211.9689258,211.2238822
2020-02-23,246.8144518,282.6167152,199.1913029,229.121034,213.2169596,253.3128007,252.8915524,231.9278717,209.846857,209.1150233
2020-02-24,256.4509674,298.935918,186.6360861,227.5906184,222.6067887,341.7127454,341.1489392,245.2415511,205.3623097,204.6517435
2020-02-25,259.2302081,307.9266554,206.8311635,233.2699466,204.8165092,336.7259017,336.174706,261.3956335,196.0057524,195.3329313
2020-02-26,264.5173044,283.3432105,203.836292,234.7877972,216.8353125,347.4931591,346.9288607,262.4696476,216.0855859,215.3497581
2020-02-27,252.5256177,245.851283,189.966522,220.3164728,188.1662584,308.2229885,307.7264728,260.1352837,187.2052663,186.5729123
2020-02-28,234.152595,319.6133963,195.3371858,250.1086041,220.9048001,355.6591053,355.0908033,264.492963,185.7127532,185.0905282
